id,date,call_sum_hist,sms_sum_hist,circumplex.arousal_mean_hist,circumplex.arousal_std_hist,circumplex.valence_mean_hist,circumplex.valence_std_hist,screen_sum_hist,screen_std_hist,appCat.builtin_sum_hist,appCat.builtin_std_hist,appCat.communication_sum_hist,appCat.communication_std_hist,appCat.entertainment_sum_hist,appCat.entertainment_std_hist,appCat.finance_sum_hist,appCat.finance_std_hist,appCat.game_sum_hist,appCat.game_std_hist,appCat.office_sum_hist,appCat.office_std_hist,appCat.other_sum_hist,appCat.other_std_hist,appCat.social_sum_hist,appCat.social_std_hist,appCat.travel_sum_hist,appCat.travel_std_hist,appCat.unknown_sum_hist,appCat.unknown_std_hist,appCat.utilities_sum_hist,appCat.utilities_std_hist,appCat.weather_sum_hist,appCat.weather_std_hist,call_t,sms_t,circumplex.arousal_t,circumplex.valence_t,screen_t,appCat.builtin_t,appCat.communication_t,appCat.entertainment_t,appCat.finance_t,appCat.game_t,appCat.office_t,appCat.other_t,appCat.social_t,appCat.travel_t,appCat.unknown_t,appCat.utilities_t,appCat.weather_t,mood_output
AS14.33,2014-05-16,3.0,1.0,-0.11666666666666665,0.46248123085038695,0.31333333333333335,0.18797162906495582,1283.1507381174627,126.02061373664421,55.312754398307376,6.2874633277074885,292.3167642676961,35.700577081030396,363.9548975490196,36.03838512516137,0.0,,0.0,,0.0,,102.73587047619047,12.230838868622726,574.2107337567953,58.54867594670032,56.108139999999985,7.665861415557507,7.8366,,14.708359999999999,0.04041822361262344,0.0,,1.0,,0.4,1.0,76.15063333389121,16.385733333333334,47.08803076923072,45.69242857142857,,,,12.731166666666667,69.40557560975614,,,6.031650000000001,,1
AS14.25,2014-04-18,5.0,2.0,0.029999999999999992,0.3930648801406709,0.24000000000000005,0.2607680962081059,512.4311331375102,44.44302868376254,44.22525981335545,1.2541963653379806,321.85303139747305,16.508693090798772,281.539,,0.0,,72.6164,,79.70080333333334,10.607732020460011,91.21349752525254,4.7291939446769335,683.8735995970696,51.15407203161273,75.87688571428572,10.037864641378635,0.0,,0.0,,84.17110000000001,2.5427635050275526,1.0,1.0,-0.25,0.0,99.07269151736115,17.315040000000007,91.75267356321844,,,76.2662,,20.791818181818186,77.20631428571433,33.3494,,,,1
AS14.15,2014-02-24,4.0,5.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,0
AS14.31,2014-04-08,5.0,2.0,0.4,0.31622776601683794,0.4800000000000001,0.3346640106136302,1190.920896218787,95.7038620033755,88.1169104935888,5.150163495606233,160.78750808823534,8.275875000339525,61.43350330675174,2.6988614872840975,95.1828,9.78690137070973,0.0,,48.8708,,100.85607777777777,6.575292129498651,140.18632,12.692299713091135,10.314858333333333,,0.0,,104.27081333333335,4.287556864296705,0.0,,1.0,,0.6,0.6,40.10949134473448,14.894982795698935,28.53645555555557,14.14126666666667,52.0106,,34.5,13.429599999999999,27.156672727272724,,,32.15713333333334,,1
AS14.20,2014-02-27,1.0,5.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.14,2014-03-06,5.0,5.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,0
AS14.07,2014-04-11,4.0,4.0,-0.47000000000000003,0.5333854141237836,0.48,0.3898717737923586,659.43305424444,29.30377729585827,67.19229195962139,4.665228649394046,182.61576327596188,9.416219892688964,1972.5290967532471,195.54744695944797,0.0,,0.0,,0.0,,116.16134142857129,9.7350202900577,767.3957428571429,74.08901562363233,26.30779999999998,,43.08778181818181,,151.6698,1.8451244348281826,0.0,,,1.0,0.5,-1.0,55.73866859844767,9.520399999999997,25.788796296296308,,,,,13.909333333333308,213.41580000000002,26.660879999999974,,,,0
AS14.12,2014-04-15,3.0,0.0,-0.04,0.4774934554525329,0.64,0.3847076812334269,340.331435233044,7.629820084166062,125.67808648472638,36.29592614817245,163.63008584958604,8.736664538943701,221.76317806173188,24.219362979985153,7.960466666666666,,54.379200000000004,,96.55879999999998,0.014707821048676056,60.657453333333336,2.6823210181797563,381.38535665223657,6.406546664158353,98.29539853479854,11.779931317855077,0.0,,14.549533333333333,0.39125687119750296,0.0,,1.0,,0.2,1.0,57.62603808925262,9.80269456066947,40.512223529411806,54.708079999999995,6.9766,,44.63989999999999,10.432366666666665,54.994209999999995,,,4.857000000000001,,1
AS14.32,2014-04-28,4.0,2.0,-0.175,0.23629078131263043,0.375,0.47871355387816905,621.761046128415,39.41473738602248,144.2062501960785,13.008439562878976,263.68829315660565,15.78996153258441,50.12213725886441,2.640715664269309,0.0,,0.0,,0.0,,69.96006414141414,9.065266037427971,468.4943333333334,44.255736957207645,150.08423333333334,3.968998181508122,0.0,,52.47891428571428,,0.0,,1.0,,0.25,0.25,115.10929999659145,63.416677777777785,67.31760571428573,74.43824477611933,,,,8.52945,,56.2817,,,,1
AS14.33,2014-05-24,2.0,1.0,-0.34,0.524616261873593,0.19,0.2073644135332772,1006.0007678214657,66.23036218608772,43.08932777252718,2.3546542451796193,272.9617023199021,24.86735989513076,659.7275199999999,57.09621381022303,0.0,,0.0,,0.0,,68.65188809523809,1.8043418860709113,658.9302383191583,55.61488070128444,0.0,,2.6108000000000002,,4.2949,,0.0,,,,-1.0,0.2,158.40470145197924,11.435262650602398,42.07198888888884,85.77397142857141,,,,14.061233333333334,104.98810566037736,,,,,1
AS14.01,2014-04-20,4.0,2.0,-0.16,0.5176871642217914,0.7200000000000001,0.2280350850198276,613.9486084076166,36.69976804455268,39.01932927950908,3.373691240695104,287.87998115677084,31.208841935871984,271.21371473684184,29.294058060366687,40.07942380952381,2.7115403008338452,84.3382,,0.0,,49.061647619047626,4.877154693673858,479.09038727272707,58.82763774779317,85.10200000000003,8.56476875655924,0.0,,121.19401000000002,5.929424867844173,0.0,,1.0,1.0,-0.25,0.75,126.36848764365982,6.22578493150685,56.02110344827567,58.679266666666614,18.6027,,,6.704920000000001,93.28589999999993,,,11.37848,,1
AS14.26,2014-05-27,5.0,0.0,-0.09999999999999999,0.3,0.6799999999999999,0.4604345773288535,418.7759029202445,15.091095932213321,72.24535910330941,4.653136046153016,150.25865490861764,2.0191043763784213,508.0442,38.115583512740116,0.0,,0.0,,0.0,,134.92586666666668,33.315199179618034,539.5495950789165,37.75294838047773,149.19355,9.244345036336176,0.0,,50.14715,0.13742620292360552,27.76984,6.493107013194836,,,0.0,-0.2,138.73321667273865,28.50076769230768,56.418991489361794,96.22468,,,,7.32632,91.08309565217387,,51.75333333333335,24.836000000000002,16.99345,1
AS14.13,2014-03-18,1.0,2.0,-0.52,0.9654014708917735,0.76,0.47749345545253286,280.06071985497084,25.642764091613596,97.70077370826434,15.600392342113306,220.15817729004323,7.626351614112704,646.3319102564102,226.60047106834574,0.0,,0.0,,0.0,,209.6993003534934,8.127455936056812,209.01573038461535,12.133237357581638,127.63134380952381,25.50063495997618,22.787786111111114,,16.587041666666664,,0.0,,,,-0.2,0.8,32.80697870863248,11.287383333333326,149.84831794871792,520.2578999999998,,,,40.939617391304346,18.01772727272726,,,,,1
AS14.01,2014-04-02,4.0,1.0,-0.13999999999999999,0.38470768123342686,0.5900000000000001,0.36810324638611924,531.5631199287664,39.34899447189803,135.33118277043488,31.069555764452154,201.05197156788586,11.62993907422079,466.3675461675578,51.16922895475049,35.302773015873015,4.556152061619817,251.7280166666667,10.26430486822514,34.38426666666667,,114.93010227272727,7.495759314116222,236.6011916666668,11.064772059346728,218.9867696741855,38.14975531005306,76.6078,17.678376636444877,99.62940442265794,6.592389148760308,0.0,,1.0,,0.5,0.75,84.80582123836585,16.39822090909091,34.09534536585367,47.43748275862067,11.897084210526316,,38.8814,22.636182608695652,64.69393962264154,,,21.885112499999998,,1
AS14.23,2014-03-30,1.0,1.0,0.19,0.5067050424063294,1.16,0.33429029300893554,361.7724394790149,29.25831187990453,82.94647104683952,5.994701965370623,173.73633693231696,12.535220519502404,1030.612840037594,104.76085486892276,0.0,,278.9993886150234,23.568460480116237,0.0,,137.17173914529917,33.191556239484115,87.08830000000003,3.4247850415512686,130.2371875,8.415126949790698,387.35373333333314,75.98779721299918,0.0,,0.0,,1.0,,0.0,1.2,38.463318807063686,12.852749090909091,16.150019780219782,83.36177857142857,,37.68352499999999,,15.473999999999998,31.646037500000013,,25.708759999999934,21.7194,,1
AS14.02,2014-02-25,5.0,4.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,0
AS14.26,2014-03-11,4.0,3.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.13,2014-05-04,0.0,0.0,-1.1133333333333333,0.24927673154325672,1.21,0.4695742752749558,240.03221631702948,24.987236755927604,85.20942078282829,9.530306285069473,145.46905007510978,15.327130285339313,0.0,,0.0,,0.0,,121.50473518518518,17.2748676858541,141.41830735930733,22.62706748723167,152.30154206349204,15.986689336311807,200.5512733333333,14.450932370477767,24.00815,,0.0,,0.0,,,,-1.0,1.0,,,,,,,,,,,,,,1
AS14.31,2014-03-11,5.0,5.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,0
AS14.31,2014-04-16,4.0,3.0,-0.040000000000000015,0.6542170893518451,0.75,0.45552167895721496,691.0241192349657,90.23473661140999,88.5712568305094,4.99472450035132,177.26607941350107,5.956513273950401,52.8868430952381,7.312606490745384,145.39746666666667,10.920992063808937,0.0,,59.61193333333333,8.926811066357596,60.38862333333333,3.2543260237529306,116.80021666666666,11.97678785858353,0.0,,0.0,,306.6532333333334,57.185612042109405,0.0,,1.0,,0.0,0.5,52.08918876326458,15.129851282051282,33.16657878787881,10.072280000000003,31.857080000000003,,12.826666666666666,11.268655555555553,10.440039999999993,,,34.35815000000002,,1
AS14.06,2014-03-21,1.0,4.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,,,,,,,,,,,,,,,,0
AS14.30,2014-03-23,4.0,1.0,-0.2888888888888889,0.5747785402834472,1.0666666666666667,0.11547005383792512,345.6032173016719,37.65420363696329,27.357047855676527,3.6146472241882073,184.8979950330534,38.631476834184255,533.5973508333334,19.41983070460884,3.9134954545454548,,0.0,,120.85666666666667,,157.80378084249085,21.67246221898013,382.8435588888889,45.100726387058366,0.0,,50.311616666666666,6.7469341439553405,21.342726153846154,2.3111619310853344,0.0,,,,-0.6,1.0,286.19692412080417,9.539153535353536,81.91937741935484,267.6730090909091,,,,159.61483333333334,165.23953999999998,,22.9529,7.6195,112.17958333333334,1
AS14.32,2014-03-05,5.0,2.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,0
AS14.01,2014-03-12,5.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,0
AS14.17,2014-03-14,1.0,1.0,0.4833333333333334,0.3601697130829052,0.6033333333333333,0.31100196498128785,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,1.0,,,,,,,,,,,,,,1
AS14.23,2014-04-01,2.0,0.0,0.27,0.41321907022788773,1.33,0.1565247584249853,300.3603169017037,25.341105846313358,91.43521616377862,6.152520509683458,162.40646270271677,15.296533513141718,634.2029598214286,71.77322933401206,0.0,,296.4431886150234,24.08904802836576,0.0,,60.252579365079356,3.8635194764228795,108.97295113636369,3.699180485592836,95.71985000000001,5.025890847630065,376.4922933333331,77.76630767244013,21.7194,,0.0,,,,0.0,2.0,47.62719148448172,11.124397959183677,32.171232085561535,77.43590000000002,,26.370119999999993,57.321666666666665,9.13844,20.664527272727284,53.22526666666667,35.644419999999926,21.717200000000002,,1
AS14.30,2014-04-14,3.0,2.0,-0.9533333333333334,0.42137341581494625,0.9733333333333333,0.19206480387850577,912.3880246259811,46.56129011507471,62.39139046938088,4.696664374200389,367.5820774657038,39.171019195242195,1199.5161763320157,102.25109234696053,26.050073333333334,3.1155840650962188,1820.7828633333331,119.04408646203169,70.84440000000001,1.1339164343107477,156.57175995671005,17.95812481026141,526.0876103296699,27.826847167415792,31.741799999999998,,19.8222,,27.082296778711484,1.75597673367953,16.3826,,,,-0.25,1.0,127.3162918397357,8.983783206106894,53.52115999999998,129.6328842105263,,184.21685,,19.448400000000024,77.27665263157887,,,4.348114285714285,,1
AS14.17,2014-04-08,3.0,4.0,0.21000000000000002,0.5661271941887265,1.01,0.15968719422671313,587.6281287700488,70.36163028909428,33.50283062980215,4.7642947304091985,154.17468262057395,7.784524493813473,1105.6748147619048,74.98763264679674,0.0,,0.0,,143.863,56.46516348351433,59.05343873015873,5.549686893847753,281.4638653466816,21.90542500397021,24.933933333333332,3.791270858461871,0.0,,11.331,,0.0,,1.0,1.0,0.4,1.0,97.51395087158473,19.323787401574847,29.532257692307716,165.18413846153848,,,189.63486666666668,8.2647,30.730855319148958,27.23594,23.064522916666668,11.3082,,1
AS14.33,2014-03-18,4.0,3.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.05,2014-04-27,3.0,3.0,-0.6,0.6324555320336759,1.0,0.0,266.1716467758206,12.373182599643018,171.21734379785244,22.44515176709895,185.18673546606593,7.643009150625411,54.93722716241213,10.436554404153545,0.0,,0.0,,0.0,,57.05174682539682,3.3335749967963357,263.46147873657264,17.32746034481693,0.0,,87.49012142857143,6.222553525892072,37.44946666666662,3.5456847371918943,0.0,,,,-0.6,1.0,38.52268861637835,13.891199999999998,46.36192647058818,4.8702978723404255,,,,26.530775000000002,34.96558823529407,,,9.920449999999988,,1
AS14.26,2014-05-02,3.0,1.0,0.43999999999999995,0.5176871642217914,0.56,0.3286335345030997,400.0603788352559,26.576704082690206,48.05513352431005,3.1946120784438703,180.2250096887241,7.931663791956068,155.582,2.473128072569904,0.0,,0.0,,0.0,,47.38232,1.2153846402188895,783.4697785964912,73.3676106843123,49.952,,0.0,,25.1824,,38.62986666666667,0.8602189695394753,,,0.2,0.8,69.71361177318242,6.146734453781423,49.89715882352944,68.9198,,,,10.02628,116.561,41.4395,85.01795000000001,,13.1082,1
AS14.06,2014-05-04,4.0,0.0,-0.43,0.39937451095431714,0.72,0.4381780460041329,440.2368920831059,38.7888221165062,282.8797666666667,38.00976965952379,209.81552386340468,8.38797997564825,46.9924909032261,5.454021903679064,0.0,,0.0,,124.81946666666667,10.08354199629828,46.645676666666674,1.840673714407007,525.5883898692812,32.91564222277329,139.62017500000002,12.618495940293693,0.0,,0.0,,14.206500000000002,,,,-0.8,0.6,89.93966807507451,28.71281666666667,39.787400000000034,2.9309326315789583,,,,21.9686,130.82085454545458,44.4954,46.99850000000001,,,1
AS14.20,2014-04-24,1.0,3.0,-0.10666666666666666,0.25210227201585383,0.5466666666666667,0.3927113726672838,95.46689721671741,11.229138222277316,60.913335294117644,6.29234885054008,66.9357143333333,9.779744122140109,36.449799999999996,4.9068967973659285,0.0,,193.4038,,0.0,,136.20706315789474,36.05228925278174,179.9592133333333,39.431510583063734,0.0,,25.456250000000015,,0.0,,0.0,,1.0,,-0.2,0.4,42.9135086100443,44.44968333333333,14.90719999999999,37.46039999999999,,,,36.733025000000005,20.70544,,,,,1
AS14.03,2014-04-30,2.0,1.0,-0.9299999999999999,0.5044799302251775,1.0,0.0,292.17430844434233,30.524697531239514,77.25214764705882,9.504243778572622,203.40502384838567,27.576640699884372,230.68171026322693,34.59277217661909,59.78796428571431,13.154631007881614,0.0,,83.55253333333333,1.4474004406367902,200.0674666666667,44.093400123463745,5.149689682539683,0.23280256139679295,55.00282222222222,,70.0094,5.650003544836646,15.2412,0.3609073011176143,0.0,,,,-1.2,1.0,50.63130616082085,17.374879999999997,27.31348823529394,29.768627272727283,,,,12.485114285714285,,,19.1902,8.1411,,1
AS14.32,2014-04-04,5.0,3.0,-0.4166666666666667,0.5204164998665332,0.6666666666666666,0.7637626158259733,194.14432345941245,17.761971217329464,46.13780545430108,1.8769534245102357,121.50083390450635,5.283162024732968,68.01041936664707,12.83348378984239,0.0,,0.0,,122.648,6.035619714108348,62.83046111111111,15.916750606047895,91.10366666666668,,73.51482,,0.0,,0.0,,0.0,,1.0,1.0,-0.5,0.5,89.68350879602266,18.652306666666668,45.521600000000014,5.941139784946236,,,,11.49304,105.2065,,,5.017666666666667,,1
AS14.19,2014-02-22,5.0,1.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.01,2014-04-01,4.0,2.0,-0.13999999999999999,0.38470768123342686,0.75,0.16583123951777,574.7438291920362,39.61322101095894,137.5150547756081,30.709314853353202,211.69605928527713,10.83857939950486,501.06221283422445,44.35633419356605,33.25892857142857,3.8447680698459603,173.79101666666668,12.538287807756639,15.911366666666666,,107.3190606060606,8.784726952499835,270.72165474358985,18.303372136074135,187.63939824561405,24.66846945220057,76.6078,17.678376636444877,99.15211688057039,6.608062826926739,0.0,,1.0,,0.2,0.0,90.006693694717,5.811203319502071,32.61180978260871,41.87946666666665,15.372911111111112,77.937,34.38426666666667,20.516075,46.13286000000002,107.02547142857144,,19.249814814814815,,1
AS14.33,2014-04-26,4.0,2.0,-0.05,0.5220153254455275,0.36,0.726636084983398,792.639877521226,78.23734432701478,63.1172498464274,4.693022670972434,224.8411032191212,13.209487258600975,551.5947179487179,24.372813630940513,0.0,,0.0,,0.0,,67.44451666666667,2.3264590484157583,508.73208085572963,41.223511441318735,92.93073333333334,1.790277907145932,0.0,,15.139655882352937,0.4949786815193083,0.0,,1.0,1.0,0.4,1.0,60.96088500340798,11.295184083044983,31.38545454545452,109.99353333333333,,,,11.11848,50.867219672131235,,8.790750000000001,6.041449999999998,,1
AS14.05,2014-03-11,5.0,1.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.30,2014-04-21,2.0,0.0,-0.9700000000000001,0.36674241641784494,1.08,0.17888543819998315,1148.4450871426545,69.44385621659849,61.311242350072774,2.054763252215112,377.9655193911659,25.035160252016272,1494.797157147059,97.46058013557655,41.09968888888889,0.353134970874199,1792.7232888888889,170.06513005214933,0.0,,274.07080748917747,47.62467142538491,437.0556599999997,13.916744949014674,0.0,,240.35261904761904,30.708115555368032,34.27809797979798,2.374477642588435,8.823400000000001,,,,-1.6,1.0,270.27055850748724,7.505335294117664,150.6993309090909,155.72763529411765,6.2417,217.7494,,12.925319999999994,68.81783225806443,,393.0446999999999,9.570519999999998,,1
AS14.19,2014-03-25,5.0,0.0,-0.4833333333333333,0.8698658900466593,0.5666666666666667,0.2,519.2112225107904,169.59129745262263,121.77623966160074,25.789308860053595,469.3114187103174,156.08366861381793,37.80303333333333,,0.0,,0.0,,0.0,,83.12608416666667,10.96127787893954,118.556825,12.519894284106728,0.0,,0.0,,0.0,,0.0,,1.0,,-1.25,0.25,53.73591684116407,11.175939784946232,47.30414878048781,,,,,8.135685714285716,,,,,,1
AS14.20,2014-03-01,2.0,3.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.26,2014-03-12,4.0,3.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.03,2014-04-18,4.0,3.0,0.29000000000000004,0.30083217912982646,0.8699999999999999,0.12041594578792293,273.762132909938,30.749825855660436,291.88111481842407,65.69363411895864,186.72767696592638,22.655204832649318,150.55670783617717,12.204675636686893,138.4235,4.164067038765513,0.0,,66.06584444444445,12.785645216968815,375.93969025641024,144.33790377715982,5.549457142857142,,0.0,,101.2251,7.594524917937045,33.9816,1.9890341274095835,0.0,,1.0,,0.0,1.0,65.71284167220193,45.28365945945946,41.91132413793098,72.99862033898303,,,25.316428571428567,4.486709090909091,,,48.050200000000004,10.984,,1
AS14.16,2014-04-30,4.0,4.0,0.28,0.6140032573203501,1.0,0.0,167.75256428729193,10.630773551808353,26.021554027271257,2.5476669345492877,100.63582571428566,5.143414193781148,97.2412,,58.846775,,0.0,,0.0,,16.2836,0.13859292911256188,91.47085333333337,6.75211450693232,0.0,,0.0,,0.0,,0.0,,1.0,,0.4,1.0,104.610240058899,3.509449999999994,59.177099999999996,56.7479,,,,8.041,,,,,,1
AS14.02,2014-03-25,5.0,4.0,-0.61,0.49799598391954936,0.16,0.5672301120356711,201.29817583706858,20.137813429315024,53.23106906260837,2.1867400982107745,183.24066155313082,10.696188237921683,218.9932510398101,28.845010060907516,0.0,,0.0,,0.0,,63.0372,3.247848395746021,76.16252121007648,3.059304760029328,68.73283601032092,2.9799508049818315,0.0,,0.0,,0.0,,1.0,,-1.25,0.75,26.883429940160934,17.042529268292682,37.96627945205479,135.24052000000006,,,,9.95048,14.23850769230769,,,,,1
AS14.05,2014-02-27,5.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.29,2014-04-12,1.0,2.0,-0.07999999999999997,0.5761944116355173,0.72,0.4816637831516918,435.05241076512567,11.400123457223518,72.72515454545452,6.3775658687803,222.07662496553013,8.889168103299207,186.29694999999995,20.63150287914799,32.172999999999995,,0.0,,37.409443269961095,2.866361233839515,145.21861111111116,29.209112008596495,460.78058872568295,40.15422865079885,38.604719999999986,,0.0,,4.429166666666667,1.4177726665050676,0.0,,,1.0,1.0,0.75,42.37158063073315,6.605166666666661,38.528724999999994,28.878666666666657,,,4.0054794520547885,10.67336666666669,34.369650000000036,26.506399999999992,,,,1
AS14.28,2014-04-14,2.0,2.0,-0.8,0.2,0.7,0.4690415759823429,410.09725511511175,23.217732038886993,53.31160433076528,2.8246176131800516,197.6355660222763,8.80396104754046,337.4540988888889,15.335230324025142,48.0918111111111,6.961972189362937,232.120255,35.34100303847156,0.0,,84.22383777777777,4.627059244842022,213.02887935475943,11.056082550240294,65.33052721164614,4.903048014364092,47.3548,0.6349818895055195,80.62827105263159,19.50605983916336,67.8297,9.36828431517746,,1.0,-0.8,0.2,68.18363613990047,20.118219230769228,43.12442711864406,55.50359999999999,8.034299999999996,60.96059999999999,,11.67004,56.346915151515155,26.223400000000005,,29.232363636363633,43.682100000000005,1
AS14.25,2014-04-17,5.0,3.0,-0.01000000000000002,0.40681691213615984,0.36,0.2607680962081059,449.4134186851384,55.317781049973746,116.61468259720101,31.448188872810427,325.49087414556465,17.0242861584906,281.539,,0.0,,72.6164,,50.77262000000001,12.03154364992844,92.73164196969698,4.314673252325216,771.3177919047619,88.19753008498348,49.5604,14.140155724743627,0.0,,0.0,,84.17110000000001,2.5427635050275526,1.0,,0.0,0.0,93.26254603951067,7.169941732283467,72.42075725190841,,,,35.09538333333334,12.696688888888893,219.86240769230773,26.31648571428571,,,,1
AS14.12,2014-03-30,5.0,1.0,0.16666666666666666,0.7637626158259734,0.9166666666666666,0.14433756729740646,276.59395739581396,13.757997771369528,70.75581746072187,16.376667251246065,210.0497312280702,16.160676328505012,230.23714236111113,71.1602461224698,0.0,,0.0,,0.0,,40.63769333333333,2.257534801418311,209.21435686498856,18.34661702999122,37.37415,,6.738524074074075,,13.985583333333334,0.993906554730895,0.0,,1.0,,-0.2,0.4,43.56359155950411,6.354442519685038,24.2454375,42.86772727272728,,,,10.55388,67.05764285714285,,,3.6588000000000003,,1
AS14.17,2014-02-23,4.0,2.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
AS14.32,2014-04-18,5.0,1.0,-0.010000000000000009,1.0370631610466163,0.5700000000000001,0.10954451150103321,349.14892014709073,10.248947950089395,143.61682519126822,15.317379308035893,240.30450239390007,8.35956819418432,78.59076439324092,8.293165277628841,0.0,,0.0,,0.0,,81.295635,6.667132713816714,340.55809999999997,19.695681572491964,192.6427733333333,13.954577981920883,0.0,,0.0,,0.0,,1.0,1.0,-1.0,1.0,171.37245714323873,32.19743870967744,80.90812142857145,72.22448163265297,,,,29.301866666666665,116.15495,33.157700000000006,,,,1
AS14.14,2014-03-25,2.0,0.0,-0.49333333333333335,0.4935134806219133,0.30333333333333334,0.2484395745895211,233.3566447639594,5.41948124753746,63.10885864035782,4.649964849395349,217.59374016720622,2.638627652267498,120.51699906629318,17.45595495144393,237.3169433333333,21.252471035989686,0.0,,0.0,,202.07751858619406,27.106951917775994,152.85516331379065,3.137882381612453,84.89250333333334,12.682551733254321,0.0,,4.044333333333333,,0.0,,1.0,1.0,-0.25,0.0,75.19152499545704,13.259947096774178,46.61931500000002,,63.92796,,,66.52906956521737,43.68368461538462,42.46050303030303,,,,1
AS14.28,2014-04-27,0.0,1.0,-0.11000000000000001,0.48528342234203714,1.04,0.08944271909999157,368.9001925623587,26.88423962285478,88.8180743827362,9.463210609223843,185.26548865701827,13.30515622561448,776.2789999999998,144.21972006299586,21.982499999999995,0.28130493735051615,156.4402,6.9748572647044185,23.264,,52.56416,0.8960669704436156,269.8628927145918,9.302113319308319,174.42416666666668,17.933568091263417,65.1188,5.820620180015189,47.65834805194805,6.677973848357083,117.24913000000002,5.02987232381499,,,0.25,0.5,184.70508420843825,5.762952380952381,38.867112195121926,32.08515294117643,8.667099999999998,22.770799999999994,,52.9017,83.61807368421057,60.92666666666668,28.564999999999998,16.494142857142858,19.012600000000003,1
AS14.25,2014-04-19,5.0,3.0,0.06000000000000001,0.3560196623783579,0.16,0.2607680962081059,437.96806582575454,20.94873332404511,52.40236741898926,4.01789542975269,327.03588829402474,18.314939639944033,281.539,,0.0,,76.2662,,65.01210333333334,3.66186796048213,97.75919570707073,4.225435682152801,628.3354853113553,57.84075469634367,109.22628571428572,9.132454142151682,0.0,,0.0,,59.3224,0.20435090734648892,1.0,,-0.75,0.0,71.69867210831761,5.693580000000005,58.7173285714286,,,36.89126666666667,8.219800000000003,82.0351,134.30433333333337,,,,,1
AS14.33,2014-03-20,4.0,3.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,0
