id,date,call_sum_hist,sms_sum_hist,circumplex.arousal_mean_hist,circumplex.arousal_std_hist,circumplex.valence_mean_hist,circumplex.valence_std_hist,activity_mean_hist,activity_std_hist,screen_sum_hist,screen_std_hist,appCat.builtin_sum_hist,appCat.builtin_std_hist,appCat.communication_sum_hist,appCat.communication_std_hist,appCat.entertainment_sum_hist,appCat.entertainment_std_hist,appCat.finance_sum_hist,appCat.finance_std_hist,appCat.game_sum_hist,appCat.game_std_hist,appCat.office_sum_hist,appCat.office_std_hist,appCat.other_sum_hist,appCat.other_std_hist,appCat.social_sum_hist,appCat.social_std_hist,appCat.travel_sum_hist,appCat.travel_std_hist,appCat.unknown_sum_hist,appCat.unknown_std_hist,appCat.utilities_sum_hist,appCat.utilities_std_hist,appCat.weather_sum_hist,appCat.weather_std_hist,call_t,sms_t,circumplex.arousal_t,circumplex.valence_t,activity_t,screen_t,appCat.builtin_t,appCat.communication_t,appCat.entertainment_t,appCat.finance_t,appCat.game_t,appCat.office_t,appCat.other_t,appCat.social_t,appCat.travel_t,appCat.unknown_t,appCat.utilities_t,appCat.weather_t,mood_output
AS14.27,2014-04-13,5.0,5.0,0.05000000000000001,0.4387482193696061,0.38,0.5761944116355173,0.09678735632183907,0.02167311840059813,268.7385389459556,11.953184580643677,55.676520926690486,7.458281305817619,219.33179903159558,11.872669166178856,268.64070898564904,0.0,94.11166666666672,0.0,179.52020833333336,13.174435478099136,125.45907142857139,0.0,88.01594063492063,8.510690460380195,332.60764907189537,18.204233095801875,218.5439933333334,6.952944004473375,152.86516666666668,0.0,48.524,1.4874324186328602,96.06233333333334,0.0,1.0,1.0,0.5,1.5,0.12259339080459769,29.755250004090755,6.465967676767677,38.01054000000005,53.72814179712981,18.822333333333344,16.1988,25.09181428571428,14.875719999999996,41.29203157894735,40.0536,30.573033333333335,10.370000000000001,19.212466666666668,1
AS14.32,2014-03-21,5.0,5.0,0.0,0.0,0.8,0.0,0.09696845793551223,0.0,334.58382092305044,0.0,64.70908620689688,0.0,194.47170698924734,0.0,268.64070898564904,0.0,94.11166666666672,0.0,390.148,0.0,125.45907142857139,0.0,62.04012500000001,0.0,282.5197878787879,0.0,200.26800000000003,0.0,152.86516666666668,0.0,51.85000000000001,0.0,96.06233333333334,0.0,1.0,1.0,0.0,0.8,0.09696845793551223,66.91676418461009,12.941817241379377,38.894341397849466,53.72814179712981,18.822333333333344,78.0296,25.09181428571428,12.408025000000002,56.50395757575758,40.0536,30.573033333333335,10.370000000000001,19.212466666666668,1
AS14.07,2014-04-06,5.0,5.0,-0.6799999999999999,0.49320381182630774,0.3833333333333333,0.33623735003053357,0.11968978637422856,0.0687198579646402,471.44772387623834,16.584047843799787,73.32438451412108,4.134855609888439,182.45375789150958,6.812540731493257,1600.4268733333336,148.3101939143699,94.11166666666672,0.0,390.148,0.0,125.45907142857139,0.0,104.47185666666654,7.29476839414674,573.59766,36.10546289214152,458.13779999999997,54.40401667196601,190.13953333333336,16.669603536983786,124.66260000000001,32.56278464370024,96.06233333333334,0.0,1.0,1.0,-0.75,1.0,0.06372531063707533,108.47924226908643,12.427225352112675,36.56178947368421,272.7166285714287,18.822333333333344,78.0296,25.09181428571428,32.10614999999997,116.72245714285715,40.0536,30.573033333333335,77.1396,19.212466666666668,1
AS14.24,2014-04-27,5.0,5.0,0.15,0.4873397172404482,0.72,0.33466401061363027,0.11697780102262127,0.13089054386715643,323.7907558275939,29.220393890164694,42.56792062048302,1.2685080426927102,249.85991707158544,29.317390750661026,138.72332359425963,23.74456170833145,94.11166666666672,0.0,390.148,0.0,118.81392380952379,2.9718003593422675,54.462099999999985,1.428464837929166,161.00992969696975,12.851615812874105,233.65025,9.246124573976925,152.86516666666668,0.0,37.22646666666667,6.119701108823316,96.06233333333334,0.0,1.0,1.0,-1.0,0.75,0.06021868635902317,56.897877751456384,8.648765217391311,56.4548695652174,53.72814179712981,18.822333333333344,78.0296,25.09181428571428,8.853249999999997,27.82200000000001,40.0536,30.573033333333335,10.370000000000001,19.212466666666668,1
AS14.17,2014-04-29,5.0,5.0,0.8300000000000001,0.2636285265292813,0.9,0.22360679774997896,0.14105081942499914,0.052500346025818684,280.61337749913,38.02352775203542,382.1233783686189,48.70967266040672,216.79135009306202,21.363920754659354,658.2506051304631,58.41491763278615,94.11166666666672,0.0,2645.866733333333,1008.7880851706109,189.85751047619047,21.95148383438394,53.67542666666663,5.04483035207418,344.8455543804654,44.37640541609363,597.653675,103.304997325994,152.86516666666668,0.0,54.72800000000001,1.0606712591562006,96.06233333333334,0.0,1.0,1.0,0.8,1.0,0.11267151462963483,52.276083480501626,5.630490243902802,19.808838095238084,122.96978571428573,18.822333333333344,78.0296,25.09181428571428,6.890359999999991,64.85104210526316,177.6507,30.573033333333335,10.370000000000001,19.212466666666668,1
AS14.14,2014-03-16,5.0,5.0,0.0,0.0,0.8,0.0,0.09696845793551223,0.0,334.58382092305044,0.0,64.70908620689688,0.0,194.47170698924734,0.0,268.64070898564904,0.0,94.11166666666672,0.0,390.148,0.0,125.45907142857139,0.0,62.04012500000001,0.0,282.5197878787879,0.0,200.26800000000003,0.0,152.86516666666668,0.0,51.85000000000001,0.0,96.06233333333334,0.0,1.0,1.0,0.0,0.8,0.09696845793551223,66.91676418461009,12.941817241379377,38.894341397849466,53.72814179712981,18.822333333333344,78.0296,25.09181428571428,12.408025000000002,56.50395757575758,40.0536,30.573033333333335,10.370000000000001,19.212466666666668,1
AS14.32,2014-03-05,5.0,5.0,0.0,0.0,0.8,0.0,0.09696845793551223,0.0,334.58382092305044,0.0,64.70908620689688,0.0,194.47170698924734,0.0,268.64070898564904,0.0,94.11166666666672,0.0,390.148,0.0,125.45907142857139,0.0,62.04012500000001,0.0,282.5197878787879,0.0,200.26800000000003,0.0,152.86516666666668,0.0,51.85000000000001,0.0,96.06233333333334,0.0,1.0,1.0,0.0,0.8,0.09696845793551223,66.91676418461009,12.941817241379377,38.894341397849466,53.72814179712981,18.822333333333344,78.0296,25.09181428571428,12.408025000000002,56.50395757575758,40.0536,30.573033333333335,10.370000000000001,19.212466666666668,1
AS14.08,2014-04-27,5.0,5.0,-0.15333333333333332,0.38844419018552573,0.5433333333333333,0.2961793750790595,0.08119023173445974,0.038800018292029254,277.2961823294235,21.106326945157974,57.85967023809525,5.250990614360849,460.90639811252856,154.41768606393714,439.51975872472275,50.836427460583984,94.11166666666672,0.0,390.148,0.0,172.59225714285714,21.078601450652975,83.46685454545455,14.914607250728707,198.0512887675079,7.312265828531343,200.26800000000003,0.0,152.86516666666668,0.0,51.85000000000001,0.0,96.06233333333334,0.0,1.0,1.0,-0.8333333333333334,0.6666666666666666,0.0054298371647509116,170.75755001306536,13.768057142857142,53.14327142857143,206.95940000000002,18.822333333333344,78.0296,25.09181428571428,9.100449999999999,58.00338333333352,40.0536,30.573033333333335,10.370000000000001,19.212466666666668,1
AS14.19,2014-03-17,5.0,5.0,0.0,0.0,0.8,0.0,0.09696845793551223,0.0,334.58382092305044,0.0,64.70908620689688,0.0,194.47170698924734,0.0,268.64070898564904,0.0,94.11166666666672,0.0,390.148,0.0,125.45907142857139,0.0,62.04012500000001,0.0,282.5197878787879,0.0,200.26800000000003,0.0,152.86516666666668,0.0,51.85000000000001,0.0,96.06233333333334,0.0,1.0,1.0,0.0,0.8,0.09696845793551223,66.91676418461009,12.941817241379377,38.894341397849466,53.72814179712981,18.822333333333344,78.0296,25.09181428571428,12.408025000000002,56.50395757575758,40.0536,30.573033333333335,10.370000000000001,19.212466666666668,1
AS14.14,2014-04-03,5.0,5.0,-0.5,0.46770717334674267,0.8800000000000001,0.32132538026119256,0.06771523718079724,0.05923943330856912,187.90562781920022,15.762091673926825,546.3386552598456,188.62478165762235,152.32787478835996,12.155883729034288,262.75831718851924,2.6306855857338767,87.9112651515152,2.7729038551343024,390.148,0.0,125.45907142857139,0.0,38.56769999999989,0.8660565043921786,354.98775515151505,45.78029691516102,200.26800000000003,0.0,152.86516666666668,0.0,51.85000000000001,0.0,96.06233333333334,0.0,1.0,1.0,-0.5,1.0,0.06855376058469365,58.85191498517992,27.39626101694914,30.92312727272731,53.72814179712981,6.873666666666657,78.0296,25.09181428571428,9.532366666666645,32.321799999999975,40.0536,30.573033333333335,10.370000000000001,19.212466666666668,1
