id,date,call_sum_hist,sms_sum_hist,circumplex.arousal_mean_hist,circumplex.arousal_std_hist,circumplex.valence_mean_hist,circumplex.valence_std_hist,activity_mean_hist,activity_std_hist,screen_sum_hist,screen_std_hist,appCat.builtin_sum_hist,appCat.builtin_std_hist,appCat.communication_sum_hist,appCat.communication_std_hist,appCat.entertainment_sum_hist,appCat.entertainment_std_hist,appCat.finance_sum_hist,appCat.finance_std_hist,appCat.game_sum_hist,appCat.game_std_hist,appCat.office_sum_hist,appCat.office_std_hist,appCat.other_sum_hist,appCat.other_std_hist,appCat.social_sum_hist,appCat.social_std_hist,appCat.travel_sum_hist,appCat.travel_std_hist,appCat.unknown_sum_hist,appCat.unknown_std_hist,appCat.utilities_sum_hist,appCat.utilities_std_hist,appCat.weather_sum_hist,appCat.weather_std_hist,call_t,sms_t,circumplex.arousal_t,circumplex.valence_t,activity_t,screen_t,appCat.builtin_t,appCat.communication_t,appCat.entertainment_t,appCat.finance_t,appCat.game_t,appCat.office_t,appCat.other_t,appCat.social_t,appCat.travel_t,appCat.unknown_t,appCat.utilities_t,appCat.weather_t,mood_output
AS14.30,2014-03-02,5.0,5.0,0.05849999999999998,7.757919228897728e-18,0.706,0.0,0.09097502553149286,0.0,262.20441986570313,0.0,59.000820489565754,0.0,187.69578588401586,0.0,225.4575218951847,0.0,197.94999145391256,0.0,284.22415547196,7.944109290391274e-15,163.01903306456038,0.0,76.93315676700182,0.0,200.1787527387239,0.0,126.63754440555749,0.0,61.168633923611026,0.0,52.693528784951184,0.0,112.23592400000003,0.0,1.0,1.0,0.05849999999999999,0.706,0.09097502553149286,52.44088397314063,11.80016409791315,37.53915717680317,45.09150437903694,39.58999829078251,56.84483109439199,32.603806612912074,15.386631353400364,40.035750547744776,25.3275088811115,12.233726784722204,10.538705756990236,22.447184800000006,0
AS14.33,2014-05-07,5.0,5.0,-0.47750000000000004,0.6020255393253678,0.6689999999999998,0.21079179432690348,0.21979393169521605,0.15110407083585223,723.4562713345864,156.46173978709493,172.03110749081208,41.052993278868996,222.80944829512538,31.40171665811687,261.10484546864024,19.08865885453096,172.31478879048433,15.041803327001611,690.3901262943127,90.68126154541527,116.87665629245845,19.821320959372397,55.33376919285714,3.463981176820176,330.1519183688467,37.80233737856588,197.1155418128801,19.513780355360762,262.7829183036074,30.5612722593411,123.62997000089655,32.52745724684372,134.12181466666667,13.531355150840078,1.0,1.0,-0.25,-0.5,0.002741745003085974,182.0896526261384,5.425101960784314,49.2062,90.28866666666666,13.697473464880938,548.0825969899998,221.90162055718326,10.2513,126.41848235294123,28.002,30.50991397159091,4.684400000000002,15.468032571428571,1
AS14.19,2014-04-27,5.0,5.0,-0.15,0.8902246907382427,1.05,0.3082207001484488,0.13535535351132172,0.0672819113146834,207.33046711023758,11.958349693429598,92.89591117961804,21.46171296289851,197.4603654054314,13.977009757586051,468.24432600520333,60.8242170008385,159.26835568579682,12.466567060038068,428.21240333296373,60.6744873284422,145.5577158241946,20.238173862967578,81.9898380952381,8.431105813315474,219.38244893172083,30.343153721196003,237.0426166196449,38.22258224457416,206.44613820151412,34.97401407615813,76.76707504141004,11.666434031197428,125.60916674999996,9.935012363291714,1.0,1.0,-1.5,0.8333333333333334,0.046047197864653104,51.768396361090964,9.483295238095238,56.346248888888944,49.41613066023804,40.86409450000001,72.18480917991454,32.23968483928571,13.4865,34.98143636363636,15.7882,9.923920635732307,15.132652864562107,23.404452833333316,1
AS14.25,2014-04-04,5.0,5.0,0.05849999999999998,7.757919228897728e-18,0.706,0.0,0.09097502553149286,0.0,262.20441986570313,0.0,59.000820489565754,0.0,187.69578588401586,0.0,225.4575218951847,0.0,197.94999145391256,0.0,284.22415547196,7.944109290391274e-15,163.01903306456038,0.0,76.93315676700182,0.0,200.1787527387239,0.0,126.63754440555749,0.0,61.168633923611026,0.0,52.693528784951184,0.0,112.23592400000003,0.0,1.0,1.0,0.05849999999999999,0.706,0.09097502553149286,52.44088397314063,11.80016409791315,37.53915717680317,45.09150437903694,39.58999829078251,56.84483109439199,32.603806612912074,15.386631353400364,40.035750547744776,25.3275088811115,12.233726784722204,10.538705756990236,22.447184800000006,0
AS14.26,2014-05-11,5.0,5.0,0.10776666666666665,0.31051291796352404,0.5783666666666667,0.24967980606279624,0.0856128494291524,0.025381870205290112,439.5913022802995,22.524285954413582,178.84987945027177,39.414295738608956,107.90575365328274,5.519010778134188,521.808921504703,32.18228520823484,97.4464216896411,6.71231917718206,1251.2735180875761,193.87304594123023,412.2029119522991,84.94407633019748,49.702168387214236,3.18217070416121,559.6367193548385,36.2591673814964,263.9895717256161,16.892997772725103,295.3971050415869,22.434368316912987,213.7649147751074,54.663780428848135,83.89386307619047,6.951179287797841,1.0,1.0,0.4,0.0,0.07594362745098042,77.43417223029678,22.049868789808915,34.48245432098769,62.976200000000006,28.5053970654762,1423.8539468949996,211.73013857218356,8.54272,100.46235384615382,41.177499999999995,53.02130883650795,98.32134618571425,5.897900000000001,1
AS14.01,2014-04-24,5.0,5.0,-0.09000000000000002,0.27477263328068174,0.95,0.11180339887498947,0.08311530383141444,0.02366369708537493,491.26687509760575,26.874985372673592,67.12850499687293,11.334558015610957,237.86454356971007,7.849485493377699,272.6979341269838,19.188364438902557,56.54346666666667,5.465162013019884,557.7225670603174,88.01991184946495,213.713288306031,10.09978182684526,42.29449333333334,2.46872160303173,298.2062242424239,21.60765356717016,171.45582974134945,4.965450574018594,173.34437760389227,6.727235029725197,108.07519341991342,7.815142041012215,120.0191486166666,4.666272995325818,1.0,1.0,-0.4,1.0,0.0508064980395726,215.90527476774207,9.628203947368421,64.27103999999977,103.53693953488367,41.662800000000004,239.4185103873737,14.080066197736803,8.160350000000001,77.53637714285708,20.87193333333334,36.00033889025974,22.682832258064515,13.668660142857147,1
AS14.06,2014-04-28,5.0,5.0,-0.37,0.4295346318982906,0.79,0.24596747752497686,0.1819350609529852,0.07820691808351878,320.97151272860356,24.491942742231895,322.73936039958676,54.048670514419506,203.6524108527353,6.117856753208021,35.80582400163196,2.6844197440979514,166.3079561579819,5.510367265938185,1063.46679646847,84.70830249587192,105.23356508600419,5.253464258491686,82.35983000000002,6.131554697524564,411.25296027972036,17.155206947679137,703.6676,89.16278889912103,1100.8794040474068,181.60412753280718,248.29986066558982,35.4065268463739,71.86744648809527,5.8023077533816565,1.0,1.0,-0.25,0.5,0.16206750040083387,66.558635059337,14.0634,44.89999347826089,6.232526966292146,44.784873303953006,240.8655076499998,16.914700000000003,7.554050000000001,61.641331250000015,49.77182782925296,49.67997605714284,58.144276953571435,9.946803083333336,1
AS14.31,2014-04-27,5.0,5.0,0.4766666666666667,0.41156881428126807,0.95,0.11180339887498948,0.2279103084812521,0.1456061294121731,283.8207802551744,24.228815754943952,69.00341474482966,3.5921082562973474,190.7657498807,10.091086265874175,68.4835370681606,7.244451962099363,202.36228084792253,6.0251836038376485,1299.16794145303,36.9346280772303,83.51454455910613,6.0127661804109,92.90131499999998,7.6607101235759405,93.42793692307689,3.816438054434291,202.37267960032645,8.939127356330665,160.88553178239533,21.99049848637096,477.8594109523811,71.62010962649296,54.998711603174584,2.7590215423852182,1.0,1.0,1.0,1.2,0.08805555555555554,51.67500499486904,11.776466071428581,29.993324000000012,32.87628000000001,48.039486512500005,219.19522122979794,12.152999999999995,12.999544444444439,44.79059999999999,46.64387481900953,48.523998377705624,46.66476666666669,10.021833611111107,1
AS14.07,2014-03-24,5.0,5.0,-0.3633333333333334,0.5416538460021205,0.73,0.807465169527454,0.1256348720742242,0.02901797189362719,473.5241487371336,59.316029275612536,84.43482549935445,3.0014704274248714,172.43564633959608,8.51443829636593,951.4588355555557,62.89178249400729,98.73491124970484,9.447757056827802,589.7260776902151,114.8339638518527,167.05952521577726,23.926298777425615,155.18131285714287,25.222123955874622,471.976231372549,36.56102996913405,369.29610653496934,52.35276745840513,246.7514683424964,30.727560289964394,218.6301071891067,55.38521661530443,122.19323273095236,9.38703334317624,1.0,1.0,0.5,1.0,0.15766743981863177,39.780824697157904,19.28676,19.539690058479554,119.95563999999999,13.263140776000682,56.40727843843099,44.01927146905058,102.83769999999998,120.95592000000002,160.679,119.3207589601731,26.30845696218598,67.73412183333339,1
AS14.15,2014-04-02,5.0,5.0,-2.2204460492503132e-17,0.9899494936611666,0.96,0.08944271909999157,0.1723150793650794,0.12109694280956532,500.8367722637248,41.570071642291985,102.3929269711919,9.057765730516042,395.8815330353623,34.42437192258371,538.2446909527055,59.7015227226116,138.96448272906682,17.93052601868673,729.6390204811048,98.60437359600908,150.13716883804233,19.78525713437986,77.9919746184145,6.847048288848575,384.61476523587766,22.80671026239712,172.636494733562,8.722105976209184,217.57914086096068,28.294070091271713,51.00468331895554,3.98145526016338,132.94061537619046,10.957598596079562,1.0,1.0,0.8,1.0,0.18690476190476202,153.43187999248502,11.347785185185185,104.00231666666672,129.71703432678444,15.22503399588745,174.06027911706354,35.4816,8.656400000000001,91.182,48.47714642422065,50.454842935317444,9.841395097016319,18.81564483333333,1
AS14.26,2014-03-31,5.0,5.0,0.07999999999999999,0.33466401061363027,0.52,0.4604345773288535,0.07152067481712893,0.0058820573977341715,534.1642092066497,42.35688249474749,82.81597401501128,3.9743607306436157,326.14416431758735,25.695774844472847,345.10755527216355,23.288282279714878,214.87416289042437,5.963037432633238,748.5022395286157,77.79197073449257,105.21641248879868,19.503633282384428,69.90682019638237,2.3955740982782836,539.2766042210442,40.97484609324374,137.08701129086907,1.549916704670355,103.80320115860009,8.959542507944668,33.770896623880446,2.0008295999169086,95.90556361666663,1.43923236229486,1.0,1.0,0.6,0.4,0.07502334232007378,83.73174078057114,11.199656652822146,49.804220451864445,73.72360012977543,33.50120783625589,89.14776293888893,8.371527977054239,13.257955315317776,88.89196872576491,26.367584711319072,28.849111259469684,5.212696709990664,20.151754183333324,1
AS14.12,2014-04-26,5.0,5.0,-0.07999999999999999,0.3510697936308392,0.67,0.2991655060330318,0.1172605370998665,0.032924190948332405,341.7897784124367,25.58659363753988,53.245594152923694,3.8078906492050266,152.91497056380166,12.575332196011633,321.0993091036416,55.68060243093622,100.83998712189617,8.207764177121307,292.1067597265349,26.385081654307065,152.8394915882687,13.172710052534235,48.301529999999985,1.2983038273763192,362.85465851735745,7.004057372514642,211.95216166666665,22.966361348826975,207.79294006444803,23.769546102981863,43.09834768496695,3.291523449603174,147.6235274,13.352976770405945,1.0,1.0,0.25,1.0,0.33035488352890563,42.525681474473664,7.2496632352941175,24.78076666666669,104.93076000000003,12.36063642783697,61.596502373564455,73.43300321711187,8.636119999999998,95.5124333333333,42.21473333333333,38.91742594999998,11.454009427591267,51.049,1
AS14.24,2014-04-25,5.0,5.0,0.16999999999999998,0.46043457732885357,0.8400000000000001,0.1673320053068151,0.05851791939200122,0.03519796923002634,484.2036585266618,25.042006798716233,45.97995979582794,1.1653654983932598,497.27689414229246,57.289003417538346,386.6499681732504,46.047812688869676,187.21614887442,10.250931475224782,1131.5823058094015,249.12929208997951,252.3883094926496,95.24395087815164,47.43282999999998,1.1118406442831632,193.78668380952388,14.033424472625496,163.15998353168118,13.105177731836315,148.2698045671717,17.979460748968787,18.434700000000003,2.0749566520773395,106.00118200555553,2.7593197551395257,1.0,1.0,0.2,0.2,0.06729953480154856,41.44760329058918,8.52466614173229,21.161991111111124,11.39,39.11374121317021,202.80320634595964,18.446666666666665,12.010919999999997,18.310436363636374,58.7006,72.0784431816017,16.694133333333333,13.227441047619045,1
AS14.06,2014-04-20,5.0,5.0,-0.2,0.5099019513592785,0.54,0.08944271909999157,0.14835983181555587,0.03843925416629856,490.1860086816731,33.655170057217354,347.59667888888885,29.98459455782643,230.9907560498855,5.705413482329343,52.69340981236999,3.4000743371212305,146.35159525337443,5.3398520915634,1025.1918758140325,86.02325082691841,141.68378407064858,13.654503630571313,150.1923466666667,34.631994686898544,290.9290801136362,8.575922364147534,210.20305,27.65214410259176,240.918307948986,36.34947394559673,213.55795185477888,44.90445429387606,86.23530925873018,9.655583050108797,1.0,1.0,0.6,0.8,0.029856506041850903,101.68380755658417,38.399559999999994,33.86046857142855,13.428045652173923,46.91783557777782,315.8593964494947,20.089763480639398,9.4298,86.59166249999998,52.347308261103144,52.26167950476188,113.04185888484847,9.504804265873013,1
AS14.09,2014-04-24,5.0,5.0,-0.25666666666666665,0.4701654555106697,0.4966666666666667,0.2958978802822953,0.05538415404040409,0.034870625054833945,394.365528430889,43.151726700303286,174.77722444444447,35.099293138181594,181.89593131062946,12.569994738025015,99.54108634292132,10.707733002319424,243.51395340039693,17.759340302183045,1239.4401047934334,28.380097865420236,75.89008371833881,7.5253709387258,79.87517485710478,8.277042218398895,372.53554835606076,6.262193355311196,286.79368921490135,32.33551912751384,306.7076718189033,32.68267203772271,226.7921445520955,55.45186355508228,66.89234459126983,2.8460212105541047,1.0,1.0,0.2,1.0,0.03968939393939398,34.21297389528036,6.2216,27.761383333333328,10.2141,53.803075316666664,128.39906088282825,11.633241093928593,10.490200000000005,51.278172780620906,5.060333333333325,26.902959436363634,7.907611934158613,17.257600000000004,1
AS14.29,2014-04-13,5.0,5.0,0.24,0.6542170893518451,0.8300000000000001,0.38665229858362404,0.10169631306854784,0.05778565757018813,397.42100258055126,23.346055604789356,66.11106121212119,7.335324041970678,220.5257241590785,9.102773638488406,209.64994178669127,17.8462167227519,184.01867403614625,9.87516131804824,694.2992261351731,57.94420981514652,36.1884319325422,3.145017272061129,128.88155777777783,30.38356743500648,424.59805231791603,47.59243409201875,203.5184262255076,15.553308127317374,239.3259309647065,25.48474651338117,20.3792252840803,1.989697971379284,98.46775618333334,4.443882798716967,1.0,1.0,0.0,0.6,0.074343437816406,123.68261816447438,32.477166666666655,28.814303529411752,50.97755463611053,35.62972920035842,221.33114924949487,4.5897196721311415,10.774225000000023,104.76737894736846,42.45379999999999,83.8218101739177,7.6731807805407035,13.799286571428564,1
AS14.25,2014-04-03,5.0,5.0,0.05849999999999998,7.757919228897728e-18,0.706,0.0,0.09097502553149286,0.0,262.20441986570313,0.0,59.000820489565754,0.0,187.69578588401586,0.0,225.4575218951847,0.0,197.94999145391256,0.0,284.22415547196,7.944109290391274e-15,163.01903306456038,0.0,76.93315676700182,0.0,200.1787527387239,0.0,126.63754440555749,0.0,61.168633923611026,0.0,52.693528784951184,0.0,112.23592400000003,0.0,1.0,1.0,0.05849999999999999,0.706,0.09097502553149286,52.44088397314063,11.80016409791315,37.53915717680317,45.09150437903694,39.58999829078251,56.84483109439199,32.603806612912074,15.386631353400364,40.035750547744776,25.3275088811115,12.233726784722204,10.538705756990236,22.447184800000006,0
AS14.32,2014-03-25,5.0,5.0,0.05849999999999998,7.757919228897728e-18,0.706,0.0,0.09097502553149286,0.0,262.20441986570313,0.0,59.000820489565754,0.0,187.69578588401586,0.0,225.4575218951847,0.0,197.94999145391256,0.0,284.22415547196,7.944109290391274e-15,163.01903306456038,0.0,76.93315676700182,0.0,200.1787527387239,0.0,126.63754440555749,0.0,61.168633923611026,0.0,52.693528784951184,0.0,112.23592400000003,0.0,1.0,1.0,0.05849999999999999,0.706,0.09097502553149286,52.44088397314063,11.80016409791315,37.53915717680317,45.09150437903694,39.58999829078251,56.84483109439199,32.603806612912074,15.386631353400364,40.035750547744776,25.3275088811115,12.233726784722204,10.538705756990236,22.447184800000006,0
AS14.12,2014-03-09,5.0,5.0,0.05849999999999998,7.757919228897728e-18,0.706,0.0,0.09097502553149286,0.0,262.20441986570313,0.0,59.000820489565754,0.0,187.69578588401586,0.0,225.4575218951847,0.0,197.94999145391256,0.0,284.22415547196,7.944109290391274e-15,163.01903306456038,0.0,76.93315676700182,0.0,200.1787527387239,0.0,126.63754440555749,0.0,61.168633923611026,0.0,52.693528784951184,0.0,112.23592400000003,0.0,1.0,1.0,0.05849999999999999,0.706,0.09097502553149286,52.44088397314063,11.80016409791315,37.53915717680317,45.09150437903694,39.58999829078251,56.84483109439199,32.603806612912074,15.386631353400364,40.035750547744776,25.3275088811115,12.233726784722204,10.538705756990236,22.447184800000006,0
AS14.15,2014-03-20,5.0,5.0,0.13666666666666666,0.5276257090863644,0.6466666666666667,0.5362420680584055,0.06835207708340119,0.040712553769518676,466.1747709213962,49.72754906414481,67.76563017787998,7.038996342784626,307.1689335097882,30.39838398961281,443.9341245967008,61.81311463179285,163.37428700022437,13.645908465295914,1040.3858559643063,203.41343442983404,297.9095539916569,93.99499946585897,113.54056338821461,21.064288143268183,405.5769776579017,32.33078944003507,243.54242158765715,40.842002193177535,286.4574314708152,62.93352035567621,132.9648985389596,35.87960838430705,91.91432120317458,4.913009012286941,1.0,1.0,0.6,1.0,0.05415050635638866,168.48764995336535,28.737773333333333,166.372,103.51591467396331,8.469601852870161,126.98985728650796,44.45981311904761,25.480932436763595,84.37518236673323,41.61208761208844,45.112164551984144,13.14738172258103,31.534785166666666,1
AS14.27,2014-03-26,5.0,5.0,0.05849999999999998,7.757919228897728e-18,0.706,0.0,0.09097502553149286,0.0,262.20441986570313,0.0,59.000820489565754,0.0,187.69578588401586,0.0,225.4575218951847,0.0,197.94999145391256,0.0,284.22415547196,7.944109290391274e-15,163.01903306456038,0.0,76.93315676700182,0.0,200.1787527387239,0.0,126.63754440555749,0.0,61.168633923611026,0.0,52.693528784951184,0.0,112.23592400000003,0.0,1.0,1.0,0.05849999999999999,0.706,0.09097502553149286,52.44088397314063,11.80016409791315,37.53915717680317,45.09150437903694,39.58999829078251,56.84483109439199,32.603806612912074,15.386631353400364,40.035750547744776,25.3275088811115,12.233726784722204,10.538705756990236,22.447184800000006,0
AS14.08,2014-03-30,5.0,5.0,-0.25333333333333335,0.2190256200133268,0.7,0.27386127875258304,0.0469828877990685,0.03542062890658341,210.91513849974058,12.18708135578317,61.52657250453721,5.562993733816815,192.72280844778865,26.361482182405204,260.1229348356911,19.485798362693245,123.87877620633893,10.861944908443906,1026.0188418493094,272.82110122186384,401.0624114268675,81.83351667997769,36.284937301587306,0.6473977581533864,217.19862485315198,27.828923906067747,175.40611783149976,20.684546062192165,169.15592121726255,31.31199882093828,99.37679933127274,20.21882072149515,107.17699810952381,10.3648850147213,1.0,1.0,0.0,0.6,0.07844707819327178,38.618319942951196,4.107100000000002,9.918274999999982,76.31843767834522,30.717033988961056,1468.5956555399998,256.9538817209807,7.087366666666667,47.4049,20.60504841317757,13.006396807269102,96.73823811071426,5.651958000000002,1
